[PAD],-0.024973452,-0.058603823,0.006171137,-0.05816243,0.03742698,0.052638777,-0.050383687,-0.057592828,-0.026328254,-0.07257959,-0.021157626,-0.043143958,-0.07612826,0.039880462,0.06869773,-0.06044967,-0.02677061,0.0531817,-0.013283767,0.023871064,0.00972607,0.027218468,0.05686801,0.02454286,0.061612733,0.029990248,0.057378195,0.00024546683,0.0297798,-0.008499481,0.011346877,-0.00032963604,-0.074089855,0.009781621,0.0010688603,0.06016817,0.029824808,-0.025340468,0.051961012,-0.059497878,-0.046891797,0.052404188,-0.04419119,0.050595827,-0.068844266,0.025201984,0.032809645,-0.011488751,0.07651468,0.06975656,-0.002218023,0.05743616,0.060326762,0.032103747,-0.003257364,-0.06733856,-0.0259923,0.029324204,-0.06679445,-0.05890757,0.06598502,-0.027349439,-0.058351375,-0.020261187
196,-0.07157764,-0.9869245,-0.90781325,0.9308024,1.0603404,0.18617335,0.31275195,1.2172158,1.4559631,-0.18338694,-0.3306629,-3.2318392,-0.9001639,0.8472703,-0.26931766,1.9623456,0.021950986,0.45487255,0.55436295,-0.36571294,-0.4077241,-0.5277249,-0.029899837,-0.30004725,-1.7456052,0.5531528,1.5385408,-0.6354291,-0.040351134,-2.5231905,-2.0362363,0.66529256,1.9410315,-0.16069067,-0.04093581,0.6654,-0.23217101,-0.45290264,0.73372406,-0.23303786,-2.223222,-0.34809136,-1.4999139,1.8313015,-1.4789606,-0.03644461,0.7422411,-0.5245203,-0.44995746,-0.42972833,-2.9268382,-1.3055623,-0.6181376,0.9068694,-1.2687025,0.61793995,-1.3434588,0.5620939,0.28926226,1.2440482,-1.4764895,-2.889429,0.26270995,-0.56944084
186,-0.42419526,-0.12965572,2.017761,-0.2668449,0.79917854,-0.8528525,-0.6210156,-0.7978307,1.3479791,-0.33500245,0.34470907,1.6158955,-1.3272985,-0.4752117,-0.839878,0.04390038,-1.1721705,-0.7398964,-0.5298962,0.20303848,0.07861823,-0.12089046,0.7567559,0.22546408,-1.7545283,-0.2583924,-1.4740396,-2.4067225,0.29575753,1.4917749,0.85305524,1.6097428,-1.4424583,-1.011943,2.0420513,-0.01487632,0.7953925,-0.9985861,-0.2157633,0.13965482,0.26702866,-0.70989645,0.73940873,-1.5700758,0.51184165,2.595345,-0.14904383,-1.3670601,0.18623474,-0.17644215,-1.6211946,-0.15519685,0.27702236,-0.46798888,-0.69020665,1.1506996,1.9791709,-1.3126905,-3.2021008,-1.0069424,0.71034116,-0.5389897,1.8442094,1.4689875
22,-0.6907731,-1.5080096,1.0228839,1.1984276,-0.9522558,0.25652993,0.015637858,-1.59175,-2.4549875,-0.48453823,-1.0374421,-1.0932372,-0.40183616,-0.16718248,0.619723,0.43775862,2.2386966,1.4013237,-1.6638783,-1.2724334,0.21312988,0.07629137,0.41774303,0.27295426,1.1221322,0.2770937,-0.36296257,-0.6389982,0.9432628,0.39670816,0.7302798,-1.1307902,0.9710493,1.558865,-0.3753401,0.45679978,-0.26116413,-0.037719678,2.7708433,-1.0799224,-1.3215206,-2.5246878,-0.9958284,-0.3425407,1.8420945,0.84841937,0.24706952,0.24814312,-0.24600881,-0.01508514,-1.4905986,1.2581488,2.7391794,0.8607229,-0.5023173,-1.2582037,-2.2283645,0.11744307,-1.4830052,1.95687,-0.49976775,-2.9175649,-0.6560021,-1.8511757
244,1.4212718,-0.5159564,-0.7000509,1.5396849,1.1265632,0.4335949,-0.1644157,1.387492,2.1279562,1.6743109,-0.34757698,-0.9641759,-0.8967406,-0.62761986,0.0011136937,-0.5883307,-1.8739965,-0.8723655,0.10632198,0.5106298,-0.45030496,0.33498406,1.6467229,-0.94770527,1.2704052,0.8207355,0.6652742,-0.51463753,-0.26702806,-2.8503532,-0.49867025,1.4086471,0.9334263,-0.38540024,-2.0635753,0.03650313,1.4599528,0.41724852,-0.725545,0.9770725,-0.21077685,-0.72428167,-0.93954104,1.6489246,-1.0601314,0.5004062,0.4422972,-2.1055799,-0.5199451,0.7671325,1.1613879,-0.82989275,0.50306267,0.4989707,-1.8041362,1.1060206,0.2897735,0.99681497,0.8849085,-1.6446638,1.4629174,-0.95019656,0.36251575,0.52302164
166,-0.84429413,-0.34684053,0.953336,-0.6053625,-0.2700516,1.2375822,-0.54055566,-0.8209634,-1.305974,0.0649378,-0.6695544,-0.20197058,1.6633656,-1.8569825,-0.70186603,-1.4687349,-0.5675114,-0.12000072,-0.17010747,0.71529984,1.5824974,0.88060856,-0.45025516,0.6331478,-1.0636348,-1.5980101,-1.8784906,-0.30028948,-1.2696062,-0.8006645,1.1510848,0.08048202,-0.033043418,-1.0909259,0.6787004,-0.4956366,-0.60360575,0.28264505,-0.25923792,0.011227521,0.12436569,0.24785085,-0.24687028,-0.56238794,0.8120486,0.54095054,0.8334382,0.34453773,1.6045496,-0.51976985,-1.6318005,1.4062692,0.47725847,-1.5889277,1.6129689,0.20826106,-1.4782168,0.194472,-1.0795503,0.123630546,-0.59961236,-0.13137443,0.6660131,-1.5966057
298,-0.76805514,-0.41370332,1.7142069,-2.5662024,0.5561329,-1.023002,0.7465192,0.6430133,-0.84975183,-0.9764176,-0.7622869,-0.63339055,-1.6948826,0.8734597,-0.51059365,2.1270506,0.9248431,-0.05657811,-0.85465527,-0.75186586,-1.2645607,1.6270221,0.3852032,-0.49480635,0.8904991,0.74064755,1.4198266,0.40480992,0.5356217,-0.033378273,-0.3498547,-0.4270668,-0.49555066,0.34843197,1.6741539,0.32392153,-1.869834,0.27117473,-0.40240481,0.91567546,-0.0077639567,-0.23974377,-0.7002891,0.08482894,0.9931811,1.0575203,0.18301877,0.72159547,-1.0961288,-2.0250897,0.19393094,-0.9585602,0.21843605,-0.78684384,-0.16309111,1.3715687,-0.65281945,0.21424,0.64598024,2.0413508,-1.7907861,1.4750203,-1.3559424,-1.546797
115,-0.72467524,2.2119932,-1.1011105,-0.48145378,-0.18799627,-0.4287093,0.14901765,-0.41455218,-2.5821214,-3.5191994,0.31359398,-0.6076191,-0.06007387,0.18805803,-0.67058057,1.9679939,-0.32216096,-0.6717539,-0.18128617,-0.20112602,-0.6961166,1.1255205,0.00728181,-0.83253545,-1.5397401,0.41193122,1.2560003,-2.5330887,0.6130811,-0.8579804,-0.8097243,0.015862005,-1.4162602,-2.2538292,1.0061473,-0.44323418,-1.8380882,-0.48972917,-1.3220209,1.5826912,0.056764487,-0.5552217,-0.73779297,1.7392037,-0.3203904,-1.6981921,1.260844,-0.026019994,-0.6072621,0.0013071107,0.18358047,-2.2365794,-0.29568556,-0.48421165,-0.9020293,-0.16607411,0.75035024,1.1445401,-0.9648702,1.1933306,0.077521294,0.41922137,-1.2573903,1.2019398
253,-1.501821,-0.13113727,1.7083585,-1.4295094,-0.19183491,-1.2413455,-0.25254023,-0.311753,-1.9976403,0.7772429,-0.4464208,1.1632118,-0.26975995,-0.7693627,0.25740707,0.20347132,0.68764937,-0.34506947,-0.45717376,0.7204099,-0.3840047,1.2172704,0.4457652,-0.39804265,-0.5328407,0.33789438,0.21762955,1.2619448,0.83443224,-1.8467822,0.13723242,0.14434038,-0.35616794,-1.9692147,1.4709315,0.15719971,-0.9161589,-1.6313448,0.42415324,-0.3625559,0.14266662,-0.7050492,-0.69542646,0.29734582,-0.77609766,1.34301,0.43487996,-0.48393485,-0.55601126,-1.7376758,0.15675734,0.827641,0.94640446,-1.0667924,0.83699393,0.53681666,0.3319791,1.644816,0.23085162,0.6749565,0.22177681,-0.004822136,-0.1648929,-1.0233399
305,0.57454497,0.6982291,0.4549606,-0.3742774,-0.26012033,0.40350968,-1.2989037,1.3730596,-1.0582213,-0.45665225,0.64345235,-0.64318955,-0.6875278,1.2392367,0.049956057,-0.14439578,0.33691463,-2.3458548,0.76169455,-0.27379486,0.507238,0.5208014,-0.78614455,-0.8231007,0.068271875,-0.702945,1.3896679,-0.10889525,-0.11949136,-0.1553629,-1.2365003,-1.2675326,1.0868512,-1.2700303,-0.52827257,-1.9630437,-0.6873066,-0.48264694,-0.49914816,1.3280374,0.051452797,0.5601055,-0.79367137,1.7692249,0.12501912,0.069070004,-0.55505717,0.7395297,-0.98426515,-1.1465675,0.56071466,-0.11284386,0.41870645,-0.0066823442,-0.9734621,-0.7440518,-1.8341556,0.1188184,-0.004639577,-2.0950181,1.6675719,-1.1226163,0.3187106,-0.12348832
